date,segment,channel,contacts_offered,aht_seconds,workload_h,target_occupancy,required_h,delivered_h,gap_h,gap_fte,grade
2026-08-04,SOUTH,email,387,304.8,31.433011119429647,1.0,31.433011119429647,33.48408579532709,2.0510746758974427,0.3294899077746896,E
2026-08-04,SOUTH,voice,871,415.8,100.6005,0.7813274041018863,128.75588322111577,107.16490889956853,-21.590974321547236,-3.4684296098871066,E
2026-08-05,NORTH,chat,690,523.2,62.675000000000004,0.6821385405901313,91.88016256313365,69.33395562818241,-22.546206934951243,-3.621880632120682,E
2026-08-05,NORTH,email,394,292.8,33.651811904330565,1.0,33.651811904330565,37.22717564232622,3.5753637379956587,0.5743556205615516,E
2026-08-05,NORTH,voice,887,589.2,145.17233333333334,0.7780991545252585,186.57305111956757,160.59628428836123,-25.976766831206334,-4.1729745913584475,E
2026-08-05,SOUTH,chat,657,508.8,58.035000000000004,0.6821385405901313,85.07802527884262,64.20097510780322,-20.8770501710394,-3.3537429993637593,E
2026-08-05,SOUTH,email,376,303.0,32.080161348359084,1.0,32.080161348359084,35.48854381287693,3.4083824645178424,0.5475313196012599,E
2026-08-05,SOUTH,voice,845,409.2,96.04833333333333,0.7780991545252585,123.4397091614054,106.25306552045005,-17.186643640955353,-2.7609066089888117,E
2026-08-06,NORTH,chat,699,508.2,61.6721875,0.683332108923595,90.25214342283412,68.15724215290858,-22.094901269925543,-3.549381730108521,E
2026-08-06,NORTH,email,400,298.2,34.021612035147385,1.0,34.021612035147385,37.59910818652005,3.5774961513726637,0.5746981769273356,E
2026-08-06,NORTH,voice,899,583.2,145.638,0.7782055833129391,187.14592020786716,160.95236499703046,-26.193555210836706,-4.207800033869351,E
2026-08-06,SOUTH,chat,644,532.2,59.50291666666667,0.683332108923595,87.0775950516908,65.75986460759707,-21.31773044409374,-3.424535011099396,E
2026-08-06,SOUTH,email,368,303.0,31.340561086725444,1.0,31.340561086725444,34.636134987038844,3.2955739003134,0.529409461897735,E
2026-08-06,SOUTH,voice,828,417.0,95.91,0.7782055833129391,123.2450679571028,105.99528506890503,-17.24978288819777,-2.7710494599514495,E
2026-08-07,NORTH,chat,643,508.8,56.79833333333333,0.6634873312368453,85.60575411056043,65.40263607510614,-20.20311803545428,-3.2454808089083182,E
2026-08-07,NORTH,email,367,301.8,32.63486154458431,1.0,32.63486154458431,37.578672607093935,4.943811062509624,0.7941865160658031,E
2026-08-07,NORTH,voice,826,603.0,138.355,0.7751065984767675,178.4980288800198,159.31421193411737,-19.183816945902436,-3.0817376619923595,E
2026-08-07,SOUTH,chat,636,513.0,56.64375,0.6634873312368453,85.372767999062,65.22463512155802,-20.148132877503983,-3.2366478518078687,E
2026-08-07,SOUTH,email,363,309.0,32.3575114464717,1.0,32.3575114464717,37.25930711751524,4.901795671043544,0.7874370555893244,E
2026-08-07,SOUTH,voice,818,414.0,94.07,0.7751065984767675,121.36395198397936,108.3205371446093,-13.043414839370058,-2.0953276850393667,E
2026-08-08,NORTH,chat,319,507.0,28.078645833333333,0.543232915817538,51.68804211923793,28.141301192836977,-23.54674092640095,-3.782608984160795,E
2026-08-08,NORTH,email,182,295.8,13.867504905630726,1.0,13.867504905630724,13.89844918657783,0.03094428094710544,0.004970968826844247,E
2026-08-08,NORTH,voice,410,582.0,66.28333333333333,0.657739598005311,100.77443038908861,66.43123954304697,-34.34319084604164,-5.5169784491633145,E
2026-08-08,SOUTH,chat,294,522.0,26.64375,0.543232915817538,49.046641365430716,26.70320349874364,-22.343437866687076,-3.589307287821217,E
2026-08-08,SOUTH,email,168,294.0,12.75810451318027,1.0,12.75810451318027,12.786573251651603,0.02846873847133402,0.0045732913206962275,E
2026-08-08,SOUTH,voice,378,427.8,44.919,0.657739598005311,68.29298423908682,45.01923332714298,-23.273750911943843,-3.7387551665773238,E
2026-08-09,NORTH,chat,203,529.8,18.67177083333333,0.48238989015010636,38.70680380039307,17.45967678957653,-21.247127010816538,-3.413193094107074,E
2026-08-09,NORTH,email,116,301.8,8.135602877970026,1.0,8.135602877970026,7.6074732282019495,-0.5281296497680765,-0.0848401043804139,E
2026-08-09,NORTH,voice,260,577.8,41.73,0.6391977811345301,65.28495753838858,39.02106120156139,-26.263896336827194,-4.219099813144931,E
2026-08-09,SOUTH,chat,181,513.0,16.1203125,0.48238989015010636,33.41760022164603,15.073848565799066,-18.343751655846965,-2.94678741459389,E
2026-08-09,SOUTH,email,103,304.2,7.211102550927978,1.0,7.211102550927978,6.742987634088092,-0.4681149168398866,-0.07519918342809423,E
2026-08-09,SOUTH,voice,233,432.0,27.96,0.6391977811345301,43.74232956562054,26.144952580772976,-17.59737698484756,-2.826887869051817,E
2026-08-10,NORTH,chat,843,517.8,75.78218749999999,0.7008604502133969,108.12735613334429,69.9639647828448,-38.163391350499495,-6.130665277188674,E
2026-08-10,NORTH,email,482,301.2,33.18956174080954,1.0,33.18956174080954,30.64141331090571,-2.5481484299038293,-0.40934111323756295,E
2026-08-10,NORTH,voice,1083,592.8,178.33399999999997,0.8037690308401503,221.8721960630829,164.64230061429467,-57.22989544878823,-9.19355750181337,E
2026-08-10,SOUTH,chat,812,516.0,72.74166666666666,0.7008604502133969,103.78908760583991,67.15688175288028,-36.63220585295963,-5.884691703286688,E
2026-08-10,SOUTH,email,464,304.2,31.987711315654877,1.0,31.987711315654877,29.531835670120824,-2.4558756455340536,-0.3945181759894062,E
2026-08-10,SOUTH,voice,1044,415.2,120.408,0.8037690308401503,149.80422905090276,111.16360386895374,-38.64062518194902,-6.2073293464978345,E
2026-08-11,NORTH,chat,761,526.2,69.52052083333332,0.6924142480055653,100.40307667495392,71.65970897657415,-28.74336769837977,-4.617408465603177,E
2026-08-11,NORTH,email,435,298.2,34.11406206785159,1.0,34.11406206785159,35.16377222851454,1.049710160662947,0.16862813825910797,E
2026-08-11,NORTH,voice,978,580.8,157.78399999999996,0.7852901423690553,200.9244628030078,162.63910836149074,-38.28535444151706,-6.150257741609166,E
2026-08-11,SOUTH,chat,694,505.8,60.941875,0.6924142480055653,88.01360627043334,62.817093063158666,-25.196513207274677,-4.047632643738904,E
2026-08-11,SOUTH,email,396,295.8,31.063210988612827,1.0,31.063210988612827,32.019044630842494,0.9558336422296669,0.15354757304894248,E
2026-08-11,SOUTH,voice,892,426.0,105.55333333333333,0.7852901423690553,134.41316481434635,108.80127273941945,-25.6118920749269,-4.11436017267902,E
2026-08-12,NORTH,chat,714,520.8,64.55749999999999,0.6922029195134739,93.26383662954684,68.08252669042228,-25.18130993912456,-4.045190351666596,E
2026-08-12,NORTH,email,408,307.2,32.72731157728852,1.0,32.72731157728852,34.51431768526526,1.7870061079767439,0.28706925429345287,E
2026-08-12,NORTH,voice,918,576.0,146.88,0.782894410850033,187.61150669159082,154.9000738920997,-32.71143279949112,-5.2548486424885335,E
2026-08-12,SOUTH,chat,714,505.2,62.623749999999994,0.6922029195134739,90.47021940331618,66.0431883333359,-24.427031069980274,-3.924021055418518,E
2026-08-12,SOUTH,email,408,307.8,32.72731157728852,1.0,32.72731157728852,34.51431768526526,1.7870061079767439,0.28706925429345287,E
2026-08-12,SOUTH,voice,918,427.8,109.08900000000001,0.782894410850033,139.34062944906694,115.04557571361158,-24.295053735455355,-3.9028198771815834,E
2026-08-13,NORTH,chat,724,532.8,66.96999999999998,0.692315027805891,96.73341948425364,70.46050862374784,-26.272910860505803,-4.220547929398522,E
2026-08-13,NORTH,email,414,307.2,33.09711170810534,1.0,33.09711170810534,34.82214909556671,1.72503738746137,0.27711443975283057,E
2026-08-13,NORTH,voice,931,598.2,154.7011666666667,0.7832737937128396,197.50586309463912,162.76426591041547,-34.74159718422365,-5.580979467345165,E
2026-08-13,SOUTH,chat,666,535.8,61.951874999999994,0.692315027805891,89.48509350770564,65.18083653419217,-24.304256973513475,-3.9042983089981487,E
2026-08-13,SOUTH,email,381,307.8,30.5085107923876,1.0,30.5085107923876,32.09862905457266,1.5901182621850616,0.25544068468836334,E
2026-08-13,SOUTH,voice,856,430.8,102.43466666666666,0.7832737937128396,130.77759972168917,107.77361078150521,-23.00398894018396,-3.6954199100697123,E
2026-08-14,NORTH,chat,702,532.2,64.861875,0.6765021714275155,95.87829535437004,72.62567328760002,-23.252622066770016,-3.735360974581529,E
2026-08-14,NORTH,email,401,295.8,34.66876226407682,1.0,34.66876226407682,38.818523230731756,4.149760966654938,0.666628267735733,E
2026-08-14,NORTH,voice,902,586.8,147.02599999999998,0.7775936719735861,189.0781847887701,164.6246310453202,-24.453553743449902,-3.928281725855406,E
2026-08-14,SOUTH,chat,601,514.2,53.65177083333333,0.6765021714275155,79.30761067643064,60.073748713598775,-19.233861962831867,-3.0897770221416656,E
2026-08-14,SOUTH,email,343,304.2,29.676460498049757,1.0,29.676460498049757,33.228655885506384,3.552195387456628,0.5706337971817876,E
2026-08-14,SOUTH,voice,772,432.0,92.64,0.7775936719735861,119.13677199156382,103.72876783724286,-15.408004154320963,-2.475181390252364,E
2026-08-15,NORTH,chat,335,510.0,29.661458333333332,0.5675882936507936,52.258756329429204,27.723495731717538,-24.535260597711666,-3.941407324933601,E
2026-08-15,NORTH,email,191,304.2,13.312804709405498,1.0,13.312804709405496,12.442998600767577,-0.8698061086379187,-0.13972788893781826,E
2026-08-15,NORTH,voice,431,600.0,71.83333333333333,0.6811890322540815,105.45286246848981,67.14002688882321,-38.3128355796666,-6.154672382275758,E
2026-08-15,SOUTH,chat,333,517.8,29.935312499999995,0.5675882936507936,52.741243670570796,27.979457348148387,-24.76178632242241,-3.977796999585929,E
2026-08-15,SOUTH,email,190,304.2,13.220354676701293,1.0,13.220354676701293,12.356588888262245,-0.8637657884390482,-0.13875755637575068,E
2026-08-15,SOUTH,voice,428,408.0,48.50666666666667,0.6811890322540815,71.20881924090321,45.33743254228101,-25.871386698622203,-4.156046056003566,E
2026-08-16,NORTH,chat,216,508.2,19.0575,0.48902777777777773,38.970178926441356,16.832214350308345,-22.13796457613301,-3.5562995303024914,E
2026-08-16,NORTH,email,123,301.2,8.043152845265821,1.0,8.043152845265821,7.1039786301354715,-0.9391742151303495,-0.1508713598602971,E
2026-08-16,NORTH,voice,277,585.0,45.0125,0.6458258479316088,69.69758200939444,39.75652884393306,-29.941053165461376,-4.8098077374235135,E
2026-08-16,SOUTH,chat,196,517.8,17.61958333333333,0.48902777777777773,36.02982107355865,15.562198789441796,-20.467622284116857,-3.287971451263752,E
2026-08-16,SOUTH,email,112,306.0,7.303552583632183,1.0,7.303552583632183,6.450739215870141,-0.8528133677620424,-0.13699813136739636,E
2026-08-16,SOUTH,voice,251,427.8,29.827166666666667,0.6458258479316088,46.18453529259374,26.34434017031118,-19.840195122282562,-3.1871799393224998,E
2026-08-17,NORTH,chat,810,523.8,73.65937499999998,0.6951429812191726,105.96291265260696,69.31869322078545,-36.64421943182151,-5.886621595473335,E
2026-08-17,NORTH,email,463,306.0,32.63486154458431,1.0,32.63486154458431,30.711718036052417,-1.9231435085318935,-0.30893871623002306,E
2026-08-17,NORTH,voice,1041,598.8,173.153,0.7993911037590342,216.60611331020598,162.94924695272886,-53.65686635747713,-8.619576924895926,E
2026-08-17,SOUTH,chat,808,517.8,72.63583333333332,0.6951429812191726,104.4904937484104,68.35546795868734,-36.13502578972306,-5.8048234200358335,E
2026-08-17,SOUTH,email,462,298.8,32.542411511880104,1.0,32.542411511880104,30.624716001955946,-1.9176955099241582,-0.3080635357307885,E
2026-08-17,SOUTH,voice,1039,409.2,118.09966666666666,0.7993911037590342,147.73702898533412,111.14015782979001,-36.59687115554411,-5.879015446673753,E
2026-08-18,NORTH,chat,807,511.2,71.62124999999999,0.715251208916935,100.13439908539551,72.00564247237746,-28.128756613018055,-4.518675761127398,E
2026-08-18,NORTH,email,461,301.8,35.03856239489364,1.0,35.03856239489364,35.22661495789031,0.18805256299667406,0.030209247067738806,E
2026-08-18,NORTH,voice,1038,573.0,165.215,0.7879230084985105,209.68419276756322,166.10171172764848,-43.58248103991474,-7.00120177348028,E
2026-08-18,SOUTH,chat,703,507.0,61.87864583333333,0.715251208916935,86.51316497183235,62.21074958269884,-24.302415389133515,-3.9040024721499624,E
2026-08-18,SOUTH,email,402,301.2,30.600960825091803,1.0,30.600960825091803,30.76519670464826,0.16423587955645758,0.026383273824330537,E
2026-08-18,SOUTH,voice,904,423.0,106.22,0.7879230084985105,134.81012593148662,106.79008455473668,-28.020041376749944,-4.50121146614457,E
2026-08-19,NORTH,chat,752,519.0,67.75833333333333,0.6925928161869522,97.8328561164909,68.55494799834595,-29.27790811814495,-4.703278412553406,E
2026-08-19,NORTH,email,430,306.0,33.00466167540113,1.0,33.00466167540113,33.392687711624056,0.3880260362229251,0.062333499794847404,E
2026-08-19,NORTH,voice,967,597.0,160.36083333333335,0.7873134273210058,203.68105987852095,162.2461481756944,-41.434911702826554,-6.656210715313503,E
2026-08-19,SOUTH,chat,725,520.2,65.4765625,0.6925928161869522,94.53832175228028,66.24635106084786,-28.291970691432425,-4.544894890189948,E
2026-08-19,SOUTH,email,414,294.0,31.802811250246467,1.0,31.802811250246467,32.17670748683103,0.37389623658456017,0.06006365246338316,E
2026-08-19,SOUTH,voice,932,421.8,109.19933333333334,0.7873134273210058,138.698680276426,110.48315756665673,-28.21552270976926,-4.532614089922773,E
2026-08-20,NORTH,chat,728,517.8,65.44416666666666,0.6886412826460855,95.03375460617062,69.71098987765909,-25.32276472851153,-4.067914012612294,E
2026-08-20,NORTH,email,416,292.8,34.021612035147385,1.0,34.021612035147385,36.23975020239346,2.2181381672460745,0.3563274164250722,E
2026-08-20,NORTH,voice,936,598.2,155.532,0.7829642615156748,198.6450820870402,165.67236210487934,-32.97271998216087,-5.296822487094116,E
2026-08-20,SOUTH,chat,659,505.2,57.79979166666666,0.6886412826460855,83.93309132524342,61.56821756671673,-22.36487375852669,-3.592750804582601,E
2026-08-20,SOUTH,email,376,295.8,30.69341085779601,1.0,30.69341085779601,32.69455724781149,2.001146390015478,0.32146929960088,E
2026-08-20,SOUTH,voice,847,427.8,100.65183333333334,0.7829642615156748,128.55227023835025,107.21412300053987,-21.338147237810375,-3.427814817318936,E
2026-08-21,NORTH,chat,704,520.2,63.580000000000005,0.6804362688885645,93.44005148910213,70.07423070877142,-23.365820780330708,-3.7535455068804353,E
2026-08-21,NORTH,email,402,304.2,34.11406206785159,1.0,34.11406206785159,37.59856331796131,3.484501250109716,0.5597592369654163,E
2026-08-21,NORTH,voice,905,583.8,146.76083333333332,0.7790128489188851,188.39334105593787,161.75137612474913,-26.64196493118874,-4.279833723885742,E
2026-08-21,SOUTH,chat,640,508.2,56.46666666666666,0.6804362688885645,82.98597421754167,62.23432254412224,-20.751651673419424,-3.3335986623966947,E
2026-08-21,SOUTH,email,366,294.0,31.063210988612827,1.0,31.063210988612827,34.236090175704604,3.1728791870917767,0.5096994678059079,E
2026-08-21,SOUTH,voice,822,426.0,97.27,0.7790128489188851,124.86315230229054,107.20541712869134,-17.657735173599207,-2.8365839636303947,E
2026-08-22,NORTH,chat,335,526.2,30.60364583333334,0.5754712301587303,53.18014911864845,28.661415087379293,-24.518734031269158,-3.9387524548223545,E
2026-08-22,NORTH,email,191,301.2,13.405254742109703,1.0,13.405254742109703,12.55450323167648,-0.8507515104332235,-0.1366669093065419,E
2026-08-22,NORTH,voice,431,573.0,68.60083333333333,0.6768195830824213,101.35763658153388,64.24714787952553,-37.110488702008354,-5.961524289479253,E
2026-08-22,SOUTH,chat,340,505.2,29.82083333333333,0.5754712301587303,51.819850881351535,27.9282830246088,-23.891567856742736,-3.8380028685530494,E
2026-08-22,SOUTH,email,194,295.8,13.590154807518113,1.0,13.590154807518113,12.727668793492708,-0.8624860140254054,-0.1385519701245631,E
2026-08-22,SOUTH,voice,437,412.2,50.0365,0.6768195830824213,73.92885970012881,46.860981983317195,-27.067877716811616,-4.348253448483793,E
2026-08-23,NORTH,chat,204,517.2,18.3175,0.4821083333333333,37.99457245086685,16.41257928573085,-21.581993165135998,-3.466986853837108,E
2026-08-23,NORTH,email,116,301.8,7.765802747153207,1.0,7.765802747153208,6.958201354169425,-0.8076013929837824,-0.1297351635315313,E
2026-08-23,NORTH,voice,262,601.8,43.79766666666666,0.644285205309542,67.97869376128914,39.24294672835691,-28.735747032932224,-4.616184262318429,E
2026-08-23,SOUTH,chat,198,519.0,17.840625,0.4821083333333333,37.005427549133145,15.985296700941282,-21.02013084819186,-3.376727847099094,E
2026-08-23,SOUTH,email,113,304.2,7.4884526490405925,1.0,7.4884526490405925,6.709694162949089,-0.7787584860915038,-0.1251017648339765,E
2026-08-23,SOUTH,voice,254,423.0,29.845,0.644285205309542,46.322653002192084,26.741281767852445,-19.581371234339638,-3.145601804713195,E
